Path,URL,Size in bytes (optional but recommended),MD5 Hash (optional but recommended),Filter Terms (optional),Overwrite (optional),Comments (optional)
docs/N64/Manuals/Gauntlet Legends.pdf,https://archive.org/download/mister-manuals/1996_Nintendo%2064.zip/1996_Nintendo%2064%2FGauntlet%20Legends.pdf,4722668,69549d503f9d06ff85587ba31840bd78,,,Gauntlet Legends.pdf
docs/N64/Manuals/Gex 3 - Deep Cover Gecko.pdf,https://archive.org/download/mister-manuals/1996_Nintendo%2064.zip/1996_Nintendo%2064%2FGex%203%20-%20Deep%20Cover%20Gecko.pdf,1657326,b893e2909daf6fffe233912697629135,,,Gex 3 - Deep Cover Gecko.pdf
docs/N64/Manuals/Gex 64 - Enter the Gecko.pdf,https://archive.org/download/mister-manuals/1996_Nintendo%2064.zip/1996_Nintendo%2064%2FGex%2064%20-%20Enter%20the%20Gecko.pdf,2338279,82cbd95c98dcd9c1784793d55aad05f1,,,Gex 64 - Enter the Gecko.pdf
docs/N64/Manuals/Glover.pdf,https://archive.org/download/mister-manuals/1996_Nintendo%2064.zip/1996_Nintendo%2064%2FGlover.pdf,2014381,1ff2597edff6e09787c69c1281f7f09e,,,Glover.pdf
docs/N64/Manuals/Goemon's Great Adventure.pdf,https://archive.org/download/mister-manuals/1996_Nintendo%2064.zip/1996_Nintendo%2064%2FGoemon%27s%20Great%20Adventure.pdf,110075,23b6788d4fe6a13618bae32bc9cb0b84,,,Goemon's Great Adventure.pdf
docs/N64/Manuals/Golden Nugget 64.pdf,https://archive.org/download/mister-manuals/1996_Nintendo%2064.zip/1996_Nintendo%2064%2FGolden%20Nugget%2064.pdf,3299833,37f069d4a32fa28ecb7b800efc0e30bb,,,Golden Nugget 64.pdf
docs/N64/Manuals/GoldenEye 007.pdf,https://archive.org/download/mister-manuals/1996_Nintendo%2064.zip/1996_Nintendo%2064%2FGoldenEye%20007.pdf,1681136,199d645f30e1ffc6cfeb6d12cb375ea0,,,GoldenEye 007.pdf
docs/N64/Manuals/Harvest Moon 64.pdf,https://archive.org/download/mister-manuals/1996_Nintendo%2064.zip/1996_Nintendo%2064%2FHarvest%20Moon%2064.pdf,2488644,91be09493d11bf0bd87d5d1af7a068f7,,,Harvest Moon 64.pdf
docs/N64/Manuals/Hercules - The Legendary Journeys.pdf,https://archive.org/download/mister-manuals/1996_Nintendo%2064.zip/1996_Nintendo%2064%2FHercules%20-%20The%20Legendary%20Journeys.pdf,1195619,ca04c19be3b444149ffd6364d811e4c5,,,Hercules - The Legendary Journeys.pdf
docs/N64/Manuals/Hexen.pdf,https://archive.org/download/mister-manuals/1996_Nintendo%2064.zip/1996_Nintendo%2064%2FHexen.pdf,2864118,512a926866e06713ace0e471bbe19fb0,,,Hexen.pdf
"docs/N64/Manuals/Hey You, Pikachu!.pdf",https://archive.org/download/mister-manuals/1996_Nintendo%2064.zip/1996_Nintendo%2064%2FHey%20You%2C%20Pikachu%21.pdf,2493746,814435428c62f95ebbee8092552617a4,,,"Hey You, Pikachu!.pdf"
